,smiles,solvent,logsol
12348,CCCc1cc(=O)[nH]c(=S)[nH]1,CCCO,-5.311807956730536
12396,CC(=O)Oc1ccccc1C(=O)O,CCCO,-2.855061179365224
46993,O=C(O)COc1ccc(Cl)cc1,COC(C)=O,-3.0029583186457307
14193,N[C@H](Cc1c[nH]cn1)C(=O)O,CCCCO,-6.857062164666619
25166,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CC#N,-8.966610187053584
43211,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,CN(C)C=O,-3.785588612031969
41311,O=C1C=CC(=O)N1c1ccccc1Br,O,-7.517848904406796
13052,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCO,-8.262550973042657
21192,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CCOC(C)=O,-8.270723814798531
18755,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,CC(C)=O,-4.815891217303744
19298,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC(C)=O,-7.203469523131182
31307,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,CCCCCCCCO,-9.367930292550954
47807,O=C(c1ccccc1)C(O)c1ccccc1,CCCCOC(C)=O,-4.360656608937689
48196,CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,CCCCCCC,-7.625195152111127
25377,CC[C@@H](C(N)=O)N1CCCC1=O,CC#N,-3.896149656271856
33932,CCCOC(=O)c1ccc(O)cc1,CC(C)CO,-1.6560055482504352
27153,N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,CC(C)O,-9.282911064811016
38692,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,C1COCCO1,-2.063725685239833
28217,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC(C)O,-7.208860371766058
45187,NC(=O)[C@@H]1CCCN1,C1CCCCC1,-7.5810998322459024
28234,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CC(C)O,-7.123178707281209
36305,CSCCC(NC(C)=O)C(=O)O,CCC(C)=O,-3.876173352534449
26373,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CC#N,-10.393204213091884
12240,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],CCCO,-3.602701757872884
4281,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CO,-4.355735300719813
30207,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,CC(C)O,-8.746606355744042
8647,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,CCO,-10.139209886057198
34714,O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,CC(C)CO,-8.262938645076975
35765,CC1(C)COP(=O)(C(Nc2ccccc2)c2ccccc2)OC1,C1CCOC1,-4.445605616316753
35169,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,CCCCCO,-6.915585858097326
31985,C=CC(=O)NC(C)(C)CS(=O)(=O)O,Cc1ccccc1,-3.007602446124478
5691,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CCO,-10.44683636800768
3057,O=C(NCCO[N+](=O)[O-])c1cccnc1,CO,-6.03353732352989
36190,Nc1ccc(N2CCOCC2=O)cc1,C1CCOC1,-5.217659463530582
5877,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCO,-7.783144019535866
16740,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,CC(C)=O,-2.590493857805265
48811,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,CCCCCC,-6.2292142508115536
35101,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,CCCCCO,-8.816947845102288
37445,COc1cc(C(=O)O)cc(OC)c1O,CCC(C)O,-5.444499876726118
45859,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,C1CCCCC1,-4.85119860983976
47778,NC(=O)c1ccc(N)cc1,CCCCOC(C)=O,-6.491020578615742
20402,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,CCOC(C)=O,-2.0322526588773777
15917,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CCCCO,-6.2081291323244825
43109,[NH3+]O.[NH3+]O.[O-]n1nnnc1-c1nnnn1[O-],CN(C)C=O,-9.25491941537415
37917,O=C(O)c1cccc(C(=O)O)n1,C1COCCO1,-5.9902652665325
32110,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,Cc1ccccc1,-3.3932292120129786
11477,O=C(c1ccccc1)C(O)c1ccccc1,CCCO,-5.889630241226714
31298,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CCCCCCCCO,-9.461369126779928
646,COc1cc([N+](=O)[O-])ccc1N,CO,-5.176276740639012
495,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CO,-2.6755346094255303
31838,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,O=C1CCCCC1,-3.626844063194484
32598,c1ccc(CSSCc2ccccc2)cc1,Cc1ccccc1,-1.6204988597935253
473,CC(=O)N1CCC[C@H]1C(=O)O,CO,-1.5623158053653654
28082,N[C@@H](Cc1ccc(O)cc1)C(=O)O,CC(C)O,-11.298620862323222
26250,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,CC#N,-7.907427619795343
8793,S=C(Nc1ccccc1)Nc1ccccc1,CCO,-5.7625775211667065
22876,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,CCOC(C)=O,-4.499009990159701
183,O=C(O)c1ccc(CO)cc1,CO,-3.052302625042385
10537,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CCCO,-4.6654511168730215
7559,COc1cc(OC)cc(C(=O)O)c1,CCO,-5.103573289755525
8192,CNc1nc(C)nc(OC)n1,CCO,-2.392181626805802
8319,Nc1cc(-c2ccncc2)c[nH]c1=O,CCO,-9.74905119923171
20276,c1ccc2[nH]c(-c3cscn3)nc2c1,CCOC(C)=O,-7.099884776767177
42664,Oc1ccc(OCc2ccccc2)cc1,CN(C)C=O,-9.338173743486069
3961,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,CO,-4.981610615055639
11569,CC(=O)c1ccc(S(C)(=O)=O)cc1,CCCO,-3.989984546897858
19116,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,CC(C)=O,-3.838772543688554
12455,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,CCCO,-5.846498776857796
38765,c1ccc(-c2nnn[nH]2)cc1,C1COCCO1,-4.28598944647694
5820,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCO,-8.058882660761547
6526,COc1ccc(C(=O)O)c(OC)c1,CCO,-3.713172146682981
15893,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CCCCO,-9.02552193498364
38875,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,C1COCCO1,-8.402080384315733
7336,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,CCO,-4.09474464224344
50118,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CCCCCCCO,-1.882559833554552
8397,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CCO,-5.022505466666743
21509,O=C(O)Cc1ccccc1Cl,CCOC(C)=O,-1.1650726553683797
14763,COc1cc(C(=O)O)cc(OC)c1O,CCCCO,-5.076775096600801
41341,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,O,-14.51346929552144
14959,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CCCCO,-6.646930660700239
5072,Cc1c(Br)cccc1C(=O)O,CCO,-2.7633515168873
19774,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,CC(C)=O,-11.061849845610013
42280,COc1cc2c(cc1OC)C(=O)CC2,CCCOC(C)=O,-2.6673354123282857
20624,CC(=O)N[C@@H](CC(C)C)C(=O)O,CCOC(C)=O,-6.181173322335955
48446,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,CCCCCC,-10.819778284410283
10976,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,CCCO,-9.106881663607952
47509,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,COC(C)=O,-4.662163907508211
1364,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,CO,-7.313770538395783
16090,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCCCO,-8.584401941109688
23058,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCOC(C)=O,-3.603435972296469
17043,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,CC(C)=O,-7.764363008695119
36020,O=C(O)c1cccc(C(=O)O)c1,C1CCOC1,-4.172738629650112
13331,CCOc1ccccc1C(N)=O,CCCO,-4.0246319498108
34727,Nc1nc(N)nc(NC2CC2)n1,CC(C)CO,-7.081870599228992
14094,COc1cc([N+](=O)[O-])ccc1N,CCCCO,-5.595376600812415
27382,Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,CC(C)O,-7.033318501957483
6205,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O.[Na],CCO,-10.029050775511474
33148,c1ccc(-c2nnn[nH]2)cc1,Cc1ccccc1,-9.481624298618328
3321,COC(=O)[C@H](N)c1ccc(O)cc1,CO,-5.288604687694244
6133,Nc1ccc(C(=O)O)cc1.[K],CCO,-6.040654791298754
74,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CO,-4.079258924804059
23965,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,ClCCl,-1.973281345851445
49667,Clc1ccc(SSc2ccc(Cl)cc2)cc1,ClC(Cl)Cl,-2.1037342342488805
47688,O=C(O)c1ccc(CO)cc1,CCCCOC(C)=O,-4.762994271181658
10766,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,CCCO,-6.092390465697942
47153,CCCOC(=O)c1ccc(O)cc1,COC(C)=O,-1.549283989614353
2989,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,CO,-8.927419616626112
5588,N#CCc1ccccc1[N+](=O)[O-],CCO,-4.16240929313623
281,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,CO,-3.65081325330748
28325,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(C)O,-8.482743456687011
24483,c1ccc2[nH]c(-c3cscn3)nc2c1,CC#N,-8.475092015397601
10436,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,CCCO,-7.080918897991326
34863,O=C(Nc1ccccc1)c1ccccc1O,CCCCCO,-3.739958034712037
47350,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)=O,-3.055482277959765
4211,Nc1nc(N)nc(NC2CC2)n1,CO,-5.777967372845578
19631,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CC(C)=O,-3.556098342880118
13077,CC1=NN(c2ccc(C)cc2)C(=O)C1,CCCO,-3.183991423014699
28797,O=C(O)/C=C/c1ccc(O)cc1,CC(C)O,-3.2887619523323672
31201,CCc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,-4.11659017116942
13224,O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,CCCO,-7.797891053379441
20321,CC1=NN(c2ccccc2)C(=O)C1,CCOC(C)=O,-3.922881748763022
37871,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,C1COCCO1,-1.3547956940605197
4466,NS(=O)(=O)Cc1noc2ccccc12,CCO,-5.843734435083646
33950,C=CC(=O)NC(C)(C)CS(=O)(=O)O,CC(C)CO,-5.327952171677728
14953,COC(=O)c1c(C)cc(O)c(C)c1O,CCCCO,-2.160217851707124
7480,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,CCO,-7.286675831868189
24581,O=C(O)c1cccc(C(=O)O)n1,CC#N,-7.69961843248124
20863,c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,CCOC(C)=O,-4.7951207699465375
41566,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,O,-11.570448651213894
6010,COc1cc(C(=O)O)cc(OC)c1O,CCO,-3.971242365088117
20148,CSCCC(NC(C)=O)C(=O)O,CCOC(C)=O,-5.049896008049559
5198,O=C(O)[C@@H]1CCCN1,CCO,-5.262950222710745
242,COc1cc2nc(Cl)nc(N)c2cc1OC,CO,-7.881675123692928
40995,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,O,-8.394842824138777
15216,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1.O.O.O,CCCCO,-6.21410822338054
21894,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,CCOC(C)=O,-3.93965117254562
24663,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CC#N,-8.8387768155437
23878,CCOC(=O)[C@@H]1CSCN1.Cl,ClCCl,-3.9812659081703066
35756,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,C1CCOC1,-9.070578429601024
6305,COC(=O)c1c(C)cc(O)c(C)c1O,CCO,-2.137918471438812
14443,N[C@@H](Cc1ccc(O)cc1)C(=O)O,CCCCO,-12.761198528192743
49959,COc1cc(Cl)nc(N)n1,ClC(Cl)Cl,-4.683996966534062
32249,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,Cc1ccccc1,-1.898454207899018
39082,CSCCC(NC(C)=O)C(=O)O,O,-4.296215978260771
12578,CC(=O)Nc1ccc(C(=O)O)cc1,CCCO,-4.837732959218793
33648,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)CO,-5.199558594524773
9169,CC(C)c1ncc[nH]1,CCO,-1.2997497597197047
10317,Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,CCCO,-5.87314832028994
9743,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,CCO,-1.524178068483277
30288,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CC(C)O,-6.097714346950692
23825,COC(=O)[C@@H](N)CS.Cl,ClCCl,-8.947976107508692
41100,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,O,-11.84281938623132
21222,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CCOC(C)=O,-4.856070414347344
10673,O=C(O)c1cccnc1Cl,CCCO,-4.378831743777362
21652,CC(=O)c1ccc(S(C)(=O)=O)cc1,CCOC(C)=O,-3.2138882833571616
42244,O=C(Nc1ccccc1)c1ccccc1O,CCCOC(C)=O,-3.029800045940121
14543,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CCCCO,-7.3987782754519476
36159,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,C1CCOC1,-3.930696270693767
32382,COc1ccc(CC(=O)O)cc1,Cc1ccccc1,-3.1820618517454844
33829,CCOC(=O)[C@@H]1CSCN1.Cl,CC(C)CO,-5.308165702602851
16790,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CC(C)=O,-8.599868528085146
1391,O=C(O)c1c(O)cccc1O,CO,-1.2885145062025176
26064,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CC#N,-3.12834979816883
27046,NS(=O)(=O)Cc1noc2ccccc12,CC(C)O,-6.1821409082846905
32307,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,Cc1ccccc1,-10.521156271920168
28023,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],CC(C)O,-4.073366155836909
45758,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],C1CCCCC1,-10.458613435198698
38493,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,C1COCCO1,-4.104394898075602
37725,Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,-7.284632930238389
10132,O=C(O)c1ccc(CO)cc1,CCCO,-3.304706081473394
42762,O=C1C=CC(=O)N1c1ccccc1Br,CN(C)C=O,-1.2584289901219947
35359,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCCCCO,-8.75165050263072
6111,CC(=O)c1ccc([N+](=O)[O-])cc1,CCO,-3.965423782155261
45352,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,C1CCCCC1,-5.947639067567953
3519,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CO,-5.74594912281809
34409,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,CC(C)CO,-8.812235618274311
33665,Cc1c(N)cccc1C(=O)O,CC(C)CO,-5.975591197951692
14243,O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,CCCCO,-7.596910438272545
11617,CCOC(=O)c1ccc(N)cc1,CCCO,-2.2926347621408776
39385,COc1cc([N+](=O)[O-])ccc1N,O,-10.982297213908058
39135,O=C(O)[C@@H]1CSCN1,O,-5.29452456830934
2297,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],CO,-4.482952553263842
36582,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CCC(C)=O,-5.509532346996973
23899,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,ClCCl,-11.042921835724492
49180,O=C(O)c1ccc(CO)cc1,CCOC=O,-5.44681737486648
40867,COc1cc(C(=O)O)cc(OC)c1O,O,-7.344772975603408
47009,CSCCC(NC(C)=O)C(=O)O,COC(C)=O,-4.779523573132869
36264,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,CCC(C)=O,-4.149011963564409
27560,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,CC(C)O,-4.743168684145382
30991,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC(C)O,-6.600270579234176
7676,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,CCO,-2.7551418086360604
36471,COC(=O)c1ccc(C(=O)OC)cc1,CCC(C)=O,-3.7786116200041993
17008,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],CC(C)=O,-7.719235646503947
39252,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,O,-10.008848068193954
8821,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCO,-1.4426954147706603
12656,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CCCO,-6.980325971816972
17716,COc1ccc(C(=O)N2CCCC2=O)cc1,CC(C)=O,-2.7711497580455267
27578,O=C(O)Cc1ccccc1[N+](=O)[O-],CC(C)O,-3.4992513221375434
25548,CC(=O)c1cccc([N+](=O)[O-])c1,CC#N,-1.4567168254164364
26344,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],CC#N,-3.998670812153818
21060,N#CCc1ccccc1[N+](=O)[O-],CCOC(C)=O,-1.5173146235582946
11583,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CCCO,-6.593674732675825
8840,CC(=O)Nc1ccc(C(=O)O)cc1,CCO,-4.6877912146764285
48554,CC(=O)c1ccc(S(C)(=O)=O)cc1,CCCCCC,-4.615220521841593
23000,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,CCOC(C)=O,-10.86060027893054
30647,Cc1ccc(C(C)C)c(O)c1,CC(C)O,-0.3802360540623888
48724,CC(C)c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,CCCCCC,-7.206161314796893
34074,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CC(C)CO,-9.54288035006979
46487,COc1ccc(P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,CCOCC,-4.438808648772866
18769,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CC(C)=O,-4.931728924117608
36462,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CCC(C)=O,-8.122452046671048
9718,Nc1nc(N)nc(NC2CC2)n1,CCO,-6.362528228498814
28334,NNC(=O)c1ccncc1,CC(C)O,-5.396371307023425
17697,CC(=O)c1cccc([N+](=O)[O-])c1,CC(C)=O,-1.3329431856228962
2806,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],CO,-3.2844815819661948
27603,Oc1ccc(OCc2ccccc2)cc1,CC(C)O,-2.609517945037964
4493,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CCO,-7.62930193406378
19944,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,CC(C)=O,-5.271675435601615
25398,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,CC#N,-6.479876576037072
47636,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,COC(C)=O,-1.681471115333932
28142,Cc1cccc(C(=O)O)c1N,CC(C)O,-3.677741709703481
6419,COc1cc(C(=O)O)ccc1O,CCO,-3.259697819388456
3540,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CO,-5.308367702401538
27401,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,CC(C)O,-2.0120072174302392
42752,O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,CN(C)C=O,-5.119334711019596
10118,CC(=O)Nc1ccccc1[N+](=O)[O-],CCCO,-3.559255686320431
48830,COC(=O)/C=C/c1ccc(O)cc1,CCCCCC,-10.479740981624571
1469,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,CO,-4.987749190309555
26190,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CC#N,-7.491151595582963
9497,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,CCO,-2.558768498386456
4841,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,CCO,-2.844918583861728
11605,O=C(O)/C=C/c1ccc(O)cc1,CCCO,-3.1488834530481657
20992,CN(C)/C=C/C(=O)c1cccnc1,CCOC(C)=O,-3.911523130386495
23085,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCOC(C)=O,-8.170063660321036
35507,O=C(Nc1ccccc1)c1ccccc1,C1CCOC1,-2.9552239282164985
25783,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,CC#N,-3.6343912688298654
14877,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CCCCO,-7.902007552326004
14843,O=C(c1ccccc1)c1ccccc1,CCCCO,-1.039023497256452
15222,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,CCCCO,-7.932188169475995
45128,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],OCCO,-5.348348300153602
24590,CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,CC#N,-2.607888174203229
