,smiles,solvent,logsol
10595,CC(=O)N[C@@H](CC(C)C)C(=O)O,CCCO,-3.4139787160268886
38627,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc2ccc(=O)oc2c1,C1COCCO1,-5.077737097636992
31001,O=C1C=CC(=O)O1,CC(C)O,-3.440458095615458
21671,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,CCOC(C)=O,-2.983171491509133
16580,O=C(O)[C@@H]1C[C@@H](O)CN1,CC(C)=O,-6.18796616747577
48639,Br.Fc1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,CCCCCC,-13.17365667179188
47257,NC(=O)c1ccc(N)cc1,COC(C)=O,-6.1311864902831195
45098,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],OCCO,-5.620176890801404
24156,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,ClCCl,-3.868006120011372
41233,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,O,-6.37067728407208
10455,CC(=O)NCC(=O)O,CCCO,-5.654421045118477
45924,O=c1cc(CBr)c2ccccc2[nH]1,CS(C)=O,-3.7653286262773427
5011,O=C(O)Cc1ccc([N+](=O)[O-])cc1,CCO,-2.05572501506252
33090,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,Cc1ccccc1,-6.7072664182327335
9406,Cc1ccc(C(C)C)c(O)c1,CCO,-0.37135357847939654
23913,CC(=O)N1CCC[C@H]1C(=O)O,ClCCl,-2.3285184750205503
43060,O=[N+]([O-])N1C2C3N([N+](=O)[O-])C1C1N([N+](=O)[O-])C(C(N1[N+](=O)[O-])N3[N+](=O)[O-])N2[N+](=O)[O-],CN(C)C=O,-2.259429822680118
20500,C=CC(=O)NC(C)(C)CS(=O)(=O)O,CCOC(C)=O,-5.691063702248426
52614,O=P(NCc1cccc(CNP(=O)(Oc2ccccc2)Oc2ccccc2)c1)(Oc1ccccc1)Oc1ccccc1,COCC(C)O,-6.97442941225013
14115,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],CCCCO,-9.494030423158426
25339,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC#N,-5.737752994227354
33758,OCC(O)COc1ccc(Cl)cc1,CC(C)CO,-2.7681187275683294
8403,N[C@H](Cc1c[nH]cn1)C(=O)O,CCO,-7.744772829961784
38240,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,C1COCCO1,-7.225072156563609
8888,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCO,-8.455627835758083
4475,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,CCO,-8.01339218258721
52932,CCCCCCN1C=CN(C)C1.O=[N+]([O-])O,CCCCC,-7.455936689291897
28913,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,CC(C)O,-7.339769722323838
5193,O=C(O)c1cccnc1Cl,CCO,-4.653835357969372
26450,Cc1ccc(N)c([N+](=O)[O-])c1,CC#N,-2.629562548053469
46291,N[C@H](Cc1c[nH]cn1)C(=O)O,CS(C)=O,-3.7640341277146967
27550,CCCOC(=O)c1ccc(O)cc1,CC(C)O,-1.5726239393113841
49798,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,ClC(Cl)Cl,-5.071181793964289
15843,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCCO,-4.264421392599618
49398,c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,ClC(Cl)Cl,-4.688551794927142
30566,O=Cc1ccc([N+](=O)[O-])cc1,CC(C)O,-4.775365562984206
34209,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CC(C)CO,-10.247105257318212
19192,O=C(O)COc1ccc(Cl)cc1Cl,CC(C)=O,-1.816462081868427
8289,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CCO,-7.011783349406184
22177,O=C(O)c1cccc(Cl)c1C(=O)c1ccccc1,CCOC(C)=O,-4.355969100354592
25407,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CC#N,-10.20459264532005
10046,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CCCO,-4.972761641668174
696,O=C(O)[C@@H]1CCCN1,CO,-2.6656230954623146
42171,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,O,-10.900446187477737
16831,CC(=O)N1CCC[C@H]1C(=O)O,CC(C)=O,-3.359000332962367
15928,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCCCO,-9.194467022819893
12938,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,CCCO,-3.519980917652122
28946,Nc1ccc(Cc2ccc(N)cc2)cc1,CC(C)O,-4.028556821684098
30370,Cc1cc(C)[nH]n1,CC(C)O,-1.7649228152744953
1527,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,CO,-4.966857671750368
18164,O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(P(=O)(Oc2ccccc2)Oc2ccccc2)CC1,CC(C)=O,-7.4888245561367315
44178,O=C1C=CC(=O)N1c1ccccc1Br,CN1CCCC1=O,-1.407313728343966
26336,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC#N,-3.867527765541595
51117,CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,C=CC(=O)O,-3.553370019105786
36557,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CCC(C)=O,-7.290627538437667
43183,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+],CN(C)C=O,-2.479680330816419
884,N[C@@H](CO)C(=O)O,CO,-9.808177372731803
8567,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,CCO,-6.928774646206213
21269,CC[C@@H](C(N)=O)N1CCCC1=O,CCOC(C)=O,-4.562110696527644
47083,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,COC(C)=O,-3.858482238500116
35616,Cc1c(Br)cccc1C(=O)O,C1CCOC1,-1.4446016699811652
23482,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CCOC(C)=O,-4.181865159751596
1382,Nc1nc(Cl)cc(Cl)n1,CO,-5.987074198806689
42990,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,CN(C)C=O,-3.4795914490901674
6675,C[N+](C)(C)C[C@H](O)CC(=O)[O-],CCO,-2.9613888195315354
20133,c1ccc(-n2c(-c3cc(-c4nc5ccccc5n4-c4ccccc4)cc(-c4nc5ccccc5n4-c4ccccc4)c3)nc3ccccc32)cc1,CCOC(C)=O,-6.990050521708967
44925,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,OCCO,-8.310179022031912
52408,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CCCCCCO,-6.090622118641201
39582,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,O,-7.706262975199909
17893,O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+],CC(C)=O,-6.724600735884291
31172,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,CCCCCCCCO,-6.636965074200575
31206,CC(C)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,-1.8078888511579385
1408,COc1cc(C(=O)O)cc(OC)c1O,CO,-3.8704013307373266
11663,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CCCO,-4.454167312451564
53388,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,CC(O)CO,-8.956473648019132
38293,O=C(O)Cc1c[nH]c2ccccc12,C1COCCO1,-10.594237608496352
38994,O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,C1COCCO1,-4.314741887868285
14486,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCCCO,-4.61562464389195
41301,OCC(CO)(CO)CO,O,-4.472389074754273
5748,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,CCO,-12.122467061675376
24413,O=C(O)[C@@H]1C[C@@H](O)CN1,CC#N,-8.831903936255937
20730,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,CCOC(C)=O,-8.275424175978863
37259,CCOc1ccccc1C(N)=O,CCC(C)O,-4.179641046844186
31276,Br.c1ccc(NC2=NCCC3(CCCCC3)[Se]2)cc1,CCCCCCCCO,-3.582719258285546
50852,CC(=O)Nc1ccc(C(=O)O)cc1,CC(=O)O,-5.195760778222945
64,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CO,-7.816573996017591
39187,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,O,-10.218198297375828
5791,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CCO,-7.095290402828979
6622,c1ccc2c(c1)sc1ccccc12,CCO,-4.6899658376928075
25186,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,CC#N,-5.566719824267861
31343,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,CCCCCCCCO,-13.365072084213379
11211,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CCCO,-8.158121122877784
36371,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,CCC(C)=O,-2.6780643056119535
32212,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,Cc1ccccc1,-14.870201659574455
48045,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)(C)O,-5.410143181730294
44052,O=C(O)c1cccc([N+](=O)[O-])c1O,CN1CCCC1=O,-1.6554818509355071
30242,N#Cc1ccc2c(c1)OCO2,CC(C)O,-4.086376392572924
4349,CCn1c2ccccc2c2ccccc21,CO,-4.803621124711929
8078,C1CN2CCN1CC2,CCO,-4.585367558691911
16068,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CCCCO,-2.2537949288246137
16057,O=Cc1cccc([N+](=O)[O-])c1,CCCCO,-2.3299562897901778
25854,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,CC#N,-6.781651402186411
38981,Nc1ccc(N2CCOCC2=O)cc1,C1COCCO1,-4.382826954844651
9962,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,CCO,-7.487573774235079
54132,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,CCCCC(C)=O,-9.677149110325399
31334,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,CCCCCCCCO,-13.305085014219623
12705,COc1cccc(C=O)c1O,CCCO,-0.5896884721917154
45305,Nc1ccc(Cl)cc1[N+](=O)[O-],C1CCCCC1,-7.397145622028063
43586,Cc1cc(=O)oc2cc(N)ccc12,CN(C)C=O,-1.8578992717326
23521,N=C(Nc1ccccc1)Nc1ccccc1,CCOC(C)=O,-2.746687084717128
37363,CC(=O)N1CCC[C@H]1C(=O)O,CCC(C)O,-2.391853560752228
5943,NC(=O)c1cccnc1,CCO,-2.9249197253500663
13819,Nc1cccc(C(=O)O)c1,CCCCO,-4.673556098854556
48009,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CCCCOC(C)=O,-4.9518947990736555
46622,O=[N+]([O-])c1cccc(Cl)c1Cl,ClC(Cl)(Cl)Cl,-0.967320902986934
43485,Nc1ccc(Oc2ccc(N)cc2)cc1,CN(C)C=O,-2.1169357461074165
1256,CC[C@@H](C(N)=O)N1CCCC1=O,CO,-1.8464268705703633
47109,O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,COC(C)=O,-2.9169395775888924
44657,Nc1cccc(Cl)c1C(=O)O,OCCO,-3.1622592244493046
47132,CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,COC(C)=O,-9.028018815182229
36093,CCOc1ccc(NC(C)=O)cc1,C1CCOC1,-3.2302907276834993
5440,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CCO,-8.334871634622283
3047,Nc1cc(-c2ccncc2)c[nH]c1=O,CO,-9.106881663607952
23037,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CCOC(C)=O,-4.683131727457804
47095,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,COC(C)=O,-3.133134003423281
27754,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,CC(C)O,-6.687335433589523
36451,Oc1c(Br)cc(Br)c2cccnc12,CCC(C)=O,-6.705631094892003
851,O=C1C=CC(=O)N1c1ccccc1Br,CO,-3.3351287816924504
44677,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,OCCO,-3.0447124557757097
47161,O=c1[nH]c2ccccc2c(=O)o1,COC(C)=O,-5.161167528400803
52938,CCCCCCCCN1C=CN(C)C1.O=[N+]([O-])O,CCCCC,-6.506967760425084
31950,COc1cc2nc(Cl)nc(N)c2cc1OC,Cc1ccccc1,-11.281813744006842
13747,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,CCCCO,-4.374058465024705
10331,CCOC(=O)[C@@H]1CSCN1.Cl,CCCO,-4.427024000604617
35252,COC(=O)[C@H](N)c1ccc(O)cc1,CCCCCO,-6.83906912119369
32268,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Cc1ccccc1,-7.9748689005908755
38247,N[C@H](CC(=O)O)C(=O)O,C1COCCO1,-4.85043154255592
14086,C[C@H](N)C(=O)O,CCCCO,-7.567467683455845
38612,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccccc1,C1COCCO1,-5.184274650507376
38706,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,C1COCCO1,-6.93471546056492
50405,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,COC(C)(C)C,-7.901737318572164
9531,N=C(Nc1ccccc1)Nc1ccccc1,CCO,-3.3156620935558925
24289,O=C(Nc1ccccc1)c1ccccc1,CC#N,-4.903037283498238
31778,Cc1ccc[n+](C[n+]2cccc(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,O=C1CCCCC1,-8.740336742730447
28074,CC1=NNC(=O)N(/N=C/c2cccnc2)C1,CC(C)O,-7.682329458237811
21620,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CCOC(C)=O,-2.105621259463221
52966,CC(C)(C)c1ccc(C(=O)O)cc1,Cc1ccc(C(C)(C)C)cc1,-3.586322865788844
37899,O=C(O)c1cccc([N+](=O)[O-])c1O,C1COCCO1,-3.1333864388527863
41774,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,O,-10.055706765513639
45840,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,C1CCCCC1,-5.408355471756974
7844,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],CCO,-3.0514564223263525
18684,O=C1OC(=O)c2c(Cl)cccc21,CC(C)=O,-1.4507262212792795
4322,N=C(N)N.O=[N+]([O-])O,CO,-4.213128098212068
26268,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CC#N,-5.673447274860128
8774,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CCO,-13.69772752230789
10036,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CCCO,-8.025550387067021
23600,Nc1ccc(N2CCOCC2=O)cc1,CCOC(C)=O,-5.96423856085439
27674,CC(=O)N[C@@H](CC(C)C)C(=O)O,CC(C)O,-3.4654159539888063
43929,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CN(C)C=O,-2.1991263846258158
28450,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,CC(C)O,-8.801547473775344
18073,O=C1N2CN3C(=O)N([N+](=O)[O-])C4C3N(CN3C(=O)N([N+](=O)[O-])C(C23)N1[N+](=O)[O-])C(=O)N4[N+](=O)[O-],CC(C)=O,-8.489091761305362
1286,CC(C)(C#N)N=NC(C)(C)C#N,CO,-3.8537540973041704
24735,N[C@@H](CS)C(=O)O,CC#N,-10.680016342035124
34319,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,CC(C)CO,-7.107182303679031
13857,O=C1N=c2ccccc2=N1,CCCCO,-5.324209698513987
37912,CCOC(=O)[C@@H]1CSCN1.Cl,C1COCCO1,-7.044721134055294
24324,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,CC#N,-7.064409089027514
30809,CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,CC(C)O,-4.533780189901418
20393,O=C(O)c1cccc(C(=O)O)n1,CCOC(C)=O,-6.139964555426426
42096,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,O,-3.8608547188537465
21450,On1nnc2ccccc21,CCOC(C)=O,-4.208409518510074
38364,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,C1COCCO1,-6.93471546056492
15713,C1CN2CCN1CC2,CCCCO,-4.886207715721204
41381,O=C(NCCO[N+](=O)[O-])c1cccnc1,O,-8.143906981672307
5148,COc1cc([N+](=O)[O-])ccc1N,CCO,-5.056941046972767
45167,CC(=O)Nc1ccccc1[N+](=O)[O-],C1CCCCC1,-5.896518069799028
14182,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,CCCCO,-9.26079191547228
42234,CCOc1ccccc1C(N)=O,CCCOC(C)=O,-4.594329162810216
23306,O=Cc1cccc([N+](=O)[O-])c1,CCOC(C)=O,-0.6721687741747535
12463,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,CCCO,-4.305065593537753
53914,O=C(O)c1cccc(C(=O)O)c1,CCOCCOCC,-5.83309421113654
45244,Oc1ccc(OCc2ccccc2)cc1,C1CCCCC1,-5.531511253715748
13776,O=C(O)c1cccc([N+](=O)[O-])c1O,CCCCO,-2.762084089594696
26806,Cc1cc(C(=O)O)ccc1[N+](=O)[O-],CC#N,-5.363175938896533
9250,Cc1cc([N+](=O)[O-])ccc1N,CCO,-4.015163764347659
23407,O=[N+]([O-])c1ccc(O)c2ncccc12,CCOC(C)=O,-4.845459896137272
22585,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,CCOC(C)=O,-4.528209144851963
27375,O=C(O)c1cccc([N+](=O)[O-])c1O,CC(C)O,-2.679608527470907
49624,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,ClC(Cl)Cl,-4.29768548624013
8212,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,CCO,-9.510095025662233
13992,N[C@@H](CS)C(=O)O,CCCCO,-9.408791310700021
27911,O=C1C=CC(=O)N1c1ccccc1Br,CC(C)O,-3.81217767045843
19829,Nc1nc(N)nc(NC2CC2)n1,CC(C)=O,-7.124544064658339
40709,O=C(O)c1ccc(Cl)cc1C(=O)O,O,-1.9303321190919949
34080,N[C@H](Cc1c[nH]cn1)C(=O)O,CC(C)CO,-7.070509530283563
23549,O=C(O)CCCCCCCCCCCC(=O)O,CCOC(C)=O,-5.975591197951692
7814,C1CN2CCN1CC2,CCO,-0.9888614247089905
30669,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,CC(C)O,-4.586348431747504
31796,O=C(O)c1ccc(C(=O)O)cc1,O=C1CCCCC1,-8.60384099814191
148,Cc1c(N)cccc1C(=O)O,CO,-4.775247016365609
16735,CCOC(=O)[C@@H]1CSCN1.Cl,CC(C)=O,-7.9633080781898
11091,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,CCCO,-10.67308390525948
42254,O=C(O)c1cccc(O)c1O,CCCOC(C)=O,-2.8454175128951227
31923,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,Cc1ccccc1,-8.947976107508692
20112,Cc1cc(Cl)cc(C(=O)O)c1N,CCOC(C)=O,-4.674734649374001
713,NC(N)=NC(N)=NCCc1ccccc1,CO,-5.235530378449272
21327,Cc1ccc(S(N)(=O)=O)cc1,CCOC(C)=O,-2.2614431496628704
3814,Cc1cc([N+](=O)[O-])ccc1N,CO,-3.9235896417996114
895,Cc1nc(N)nc(N)n1,CO,-7.915613204381783
13882,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CCCCO,-8.295931409520046
21489,CC(=O)c1ccc([N+](=O)[O-])cc1,CCOC(C)=O,-1.5159475693467614
23067,O=c1[nH]c(=O)n(C2CCCO2)cc1F,CCOC(C)=O,-4.292185930674092
12906,Nc1ccc([N+](=O)[O-])cc1N,CCCO,-6.767124149242392
16779,CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,CC(C)=O,-7.196771574447054
9356,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,CCO,-7.96907178290655
40180,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,O,-6.7422408405045635
43832,c1ccc(-c2nnn[nH]2)cc1,CN(C)C=O,-1.1763576372929625
47189,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,COC(C)=O,-8.597319235895522
6437,O=[N+]([O-])c1ccc(S(=O)(=O)[O-])cc1.[Na+],CCO,-6.412449466874183
14464,N#CCc1ccccc1[N+](=O)[O-],CCCCO,-4.347431989909382
15974,Cc1ccc(N)c([N+](=O)[O-])c1,CCCCO,-3.517955942272351
14398,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,CCCCO,-4.814041078015582
10395,O=C1N=c2ccccc2=N1,CCCO,-5.585332994456657
50154,O=C(Nc1ccccc1)c1ccccc1O,CC(=O)OC(C)C,-3.124743611321055
37152,Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,-6.632398856220993
44766,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,OCCO,-6.237876725361546
16252,C/C=C/C=C/C(=O)O,CCCCO,-2.226457732606495
5531,NS(=O)(=O)c1ccccc1,CCO,-3.338786121540758
35301,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CCCCCO,-4.142694823163147
39042,Nc1ccc(S(N)(=O)=O)cc1,O,-6.853267093698067
23343,COc1cc(Cl)nc(N)n1,CCOC(C)=O,-3.9749628052020203
24762,O=c1[nH]c2ccccc2c(=O)o1,CC#N,-5.448675248136599
17794,C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[Na+].[Na+],CC(C)=O,-9.23873984649788
39405,Nc1ccc(Cl)cc1[N+](=O)[O-],O,-10.319002996497794
34140,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,CC(C)CO,-5.09407125233829
45325,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,C1CCCCC1,-10.404032866894562
2979,COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,CO,-5.6146732995844255
29882,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,CC(C)O,-8.646732562771223
23469,O=S(=O)(c1ccc(O)cc1)c1ccccc1O,CCOC(C)=O,-2.8793724724377956
15367,c1ccc2c(c1)oc1ccccc12,CCCCO,-2.7015712350045007
40051,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,O,-11.713818407349619
11546,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CCCO,-3.04934404300264
31325,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CCCCCCCCO,-14.269011115110995
425,OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,CO,-5.854569318528816
1490,Cc1cc(C)nc(Nc2ccccc2)n1,CO,-3.471834461261596
38267,Nc1cc([N+](=O)[O-])ccc1Cl,C1COCCO1,-1.9540431322855023
26480,CC(C)c1ncc[nH]1,CC#N,-3.093565633902754
49188,CCOc1ccccc1C(N)=O,CCOC=O,-4.1911418472194395
11006,N#CCc1ccccc1[N+](=O)[O-],CCCO,-4.19571305661039
